レコードID,会社名,医療機関コード（正）,郵便番号,都道府県／地域,市区町村,ウェブサイトURL,正規化名,名寄せキー種別,重複グループID,代表フラグ,検索クエリ
343390618314,医療法人社団彩り会　彩り在宅クリニック加納,4510121124,889-1605,宮崎県,宮崎市清武町加納甲２７２２番地１,,彩り会彩り在宅クリニック加納,CODE,G000705,代表,医療法人社団彩り会 彩り在宅クリニック加納 宮崎市 公式サイト
343316492004,みかづき在宅クリニック,1115301239,364-0013,埼玉県,北本市中丸４丁目１２３－５,,みかづき在宅クリニック,CODE,G000706,代表,みかづき在宅クリニック 北本市 公式サイト
343316492003,川越山田耳鼻科,1110414847,350-0822,埼玉県,川越市山田２０１５－１３,,川越山田耳鼻科,CODE,G000707,代表,川越山田耳鼻科 川越市 公式サイト
343466040029,東根さとう消化器内科・内視鏡クリニック,0611710849,999-3763,山形県,東根市神町中央一丁目９番３号,,東根さとう消化器内科内視鏡クリニック,CODE,G000708,代表,東根さとう消化器内科・内視鏡クリニック 東根市 公式サイト
343466040027,森レディースクリニック,4610129126,890-0042,鹿児島県,鹿児島市薬師２丁目７番３８号　１階,,森レディスクリニック,CODE,G000709,代表,森レディースクリニック 鹿児島市 公式サイト
343466040021,千歳船橋駅前こもり腎泌尿器クリニック,1315533971,156-0055,東京都,世田谷区船橋１－９－２１　マルエツ千歳船橋店３階,,千歳船橋駅前こもり腎泌尿器クリニック,CODE,G000710,代表,千歳船橋駅前こもり腎泌尿器クリニック 世田谷区 公式サイト
343452797666,ブランクリニック　新宿院,1315726583,160-0022,東京都,新宿区新宿三丁目１７番４号　新宿レミナビル８階,,ブランクリニック新宿院,CODE,G000711,代表,ブランクリニック 新宿院 新宿区 公式サイト
343452767941,つちもち整形外科クリニック,4614210807,894-0032,鹿児島県,奄美市名瀬柳町４番４３号２Ｆ,,つちもち整形外科クリニック,CODE,G000712,代表,つちもち整形外科クリニック 奄美市 公式サイト
343452767938,稲王クリニック,1116522049,339-0068,埼玉県,さいたま市岩槻区並木１丁目１０－５,,稲王クリニック,CODE,G000713,代表,稲王クリニック さいたま市岩槻区 公式サイト
343452739271,医療法人社団鳳應会ＦＲＡＩＳＥ　ＣＬＩＮＩＣ,0110614575,064-0825,北海道,札幌市中央区北５条西２６丁目１番ＶＥＮ　Ｈｏｌｄｉｎｇｓ　ｂｌｄｇ２０２,,鳳應会fraiseclinic,CODE,G000714,代表,医療法人社団鳳應会FRAISE CLINIC 札幌市中央区 公式サイト
343452739268,医療法人社団　Ｍ－ＦＯＲＥＳＴ　ＴＡＫＡＮＡＷＡ　ＧＡＴＥＷＡＹ　Ｃｌｉｎｉｃｓ　睡眠・呼吸器,1315827191,108-0074,東京都,港区高輪二丁目２２番１号　ＴＨＥ　ＬＩＮＫＰＩＬＬＡＲ２　５階,,mforesttakanawagatewayclinics睡眠呼吸器,CODE,G000715,代表,医療法人社団 M-FOREST TAKANAWA GATEWAY Clinics 睡眠・呼吸器 港区 公式サイト
343452699361,どい整形外科・内科クリニック,4210228229,857-0024,長崎県,佐世保市花園町１０１－１０,,どい整形外科内科クリニック,CODE,G000716,代表,どい整形外科・内科クリニック 佐世保市 公式サイト
343452699360,ｍｉｎａこころのクリニック,1116522031,330-0063,埼玉県,さいたま市浦和区高砂２－１－８浦和駅前メディカル２階,,minaこころのクリニック,CODE,G000717,代表,minaこころのクリニック さいたま市浦和区 公式サイト
343408585436,スリープリカバリークリニック番町,1310138412,102-0075,東京都,千代田区三番町１８－１８　ＣＳ１８１８　１階,,スリプリカバリクリニック番町,CODE,G000718,代表,スリープリカバリークリニック番町 千代田区 公式サイト
343399014126,医療法人社団新穂会　　せんげん台駅前皮ふ科,1110810507,343-0042,埼玉県,越谷市千間台東１丁目９番地１２池澤第２ビル３階３０１号室,,新穂会せんげん台駅前皮ふ科,CODE,G000719,代表,医療法人社団新穂会  せんげん台駅前皮ふ科 越谷市 公式サイト
343392398059,マイホームクリニックちとせ,0111112298,066-0074,北海道,千歳市緑町５－２－１６雅１０１,,マイホムクリニックちとせ,CODE,G000720,代表,マイホームクリニックちとせ 千歳市 公式サイト
343392398056,やまぐち皮ふ科,1116522247,337-0006,埼玉県,さいたま市見沼区島町４１６－１,,やまぐち皮ふ科,CODE,G000721,代表,やまぐち皮ふ科 さいたま市見沼区 公式サイト
343390618317,ジ・アルテクリニック,1315726385,160-0023,東京都,新宿区西新宿５丁目５番１号　ザ・パークハウス西新宿タワー６０－２０４号室,,ジアルテクリニック,CODE,G000722,代表,ジ・アルテクリニック 新宿区 公式サイト
343316492008,新宿中井駅前みやもと内科・内視鏡クリニック,1315726567,161-0032,東京都,新宿区中落合１－１８－５　ウェルスクエアプラザ中井３、４階,,新宿中井駅前みやもと内科内視鏡クリニック,CODE,G000723,代表,新宿中井駅前みやもと内科・内視鏡クリニック 新宿区 公式サイト
343466040028,恵み野おおほり内科クリニック,0410213045,986-0868,宮城県,石巻市恵み野１丁目１０番５号,,恵み野おおほり内科クリニック,CODE,G000724,代表,恵み野おおほり内科クリニック 石巻市 公式サイト
343466040024,平岸ふたば内科クリニック,0110517349,062-0932,北海道,札幌市豊平区平岸２条１４丁目１－１８Ｉ＆Ｈ　ブルージェットビル３階,,平岸ふたば内科クリニック,CODE,G000725,代表,平岸ふたば内科クリニック 札幌市豊平区 公式サイト
343466040023,陽向クリニック,4614210815,894-0027,鹿児島県,奄美市名瀬末広町２－２７　２Ｆ,,陽向クリニック,CODE,G000726,代表,陽向クリニック 奄美市 公式サイト
343452797664,錦糸町おしりとおなかのクリニック,1310730036,130-0022,東京都,墨田区江東橋４丁目８－１２　プライムメゾン錦糸町１０１号,,錦糸町おしりとおなかのクリニック,CODE,G000727,代表,錦糸町おしりとおなかのクリニック 墨田区 公式サイト
343452797663,医療法人社団　鎮誠会　印西花の丘整形外科,1214611109,270-1340,千葉県,印西市中央南１－４－３,,鎮誠会印西花の丘整形外科,CODE,G000728,代表,医療法人社団 鎮誠会 印西花の丘整形外科 印西市 公式サイト
343452797661,さっぽろ西線クリニック,0110614526,064-0810,北海道,札幌市中央区南１０条西１５丁目２－１,,さっぽろ西線クリニック,CODE,G000729,代表,さっぽろ西線クリニック 札幌市中央区 公式サイト
343452767947,なないろの里皮膚科,0415313246,984-0017,宮城県,仙台市若林区なないろの里一丁目１９番地４メデルなないろの里２階,,なないろの里皮膚科,CODE,G000730,代表,なないろの里皮膚科 仙台市若林区 公式サイト
343452767943,みどりの丘ホームケアクリニック,1111102987,343-0111,埼玉県,北葛飾郡松伏町松伏３８５,,みどりの丘ホムケアクリニック,CODE,G000731,代表,みどりの丘ホームケアクリニック 北葛飾郡松伏町 公式サイト
343452767942,ふなばし内科メディカルクリニック,1212819712,273-0047,千葉県,船橋市藤原２－１６－１６　Ｙ’ｓ　Ｍｅｄｉｃａｌ　Ｈｕｂ　２０１,,ふなばし内科メディカルクリニック,CODE,G000732,代表,ふなばし内科メディカルクリニック 船橋市 公式サイト
343452767939,和マタニティホームクリニック,1212718153,272-0035,千葉県,市川市新田１－２０－７,,和マタニティホムクリニック,CODE,G000733,代表,和マタニティホームクリニック 市川市 公式サイト
343452767936,ことに白坂メンタルクリニック,0110419926,063-0811,北海道,札幌市西区琴似１条１丁目７番２５号ファインクラス札幌琴似２階,,ことに白坂メンタルクリニック,CODE,G000734,代表,ことに白坂メンタルクリニック 札幌市西区 公式サイト
343452739269,ともしびクリニック熊本院,4317111260,860-0808,熊本県,熊本市中央区手取本町４－１７ＴＥＴＯＲＩＨＯＮＣＨＯ　ＳＡＭＵＲＡＩ　ＢＬＤ．６Ｆ－Ａ,,ともしびクリニック熊本院,CODE,G000735,代表,ともしびクリニック熊本院 熊本市中央区 公式サイト
343452739267,山本功皮膚科,0210118931,030-8533,青森県,青森市緑三丁目９－２サンロード青森４Ｆ,,山本功皮膚科,CODE,G000736,代表,山本功皮膚科 青森市 公式サイト
343452739266,ほまれメンタルクリニック,1110612812,344-0062,埼玉県,春日部市粕壁東一丁目２０番３０号コープかすかべ東店２階,,ほまれメンタルクリニック,CODE,G000737,代表,ほまれメンタルクリニック 春日部市 公式サイト
343452650174,豊春メディカルクリニック,1110612838,344-0046,埼玉県,春日部市上蛭田６４９,,豊春メディカルクリニック,CODE,G000738,代表,豊春メディカルクリニック 春日部市 公式サイト
343452650172,なかぞのクリニック,4016119689,811-4303,福岡県,遠賀郡遠賀町今古賀５０７番１,,なかぞのクリニック,CODE,G000739,代表,なかぞのクリニック 遠賀郡遠賀町 公式サイト
343408585441,ＳＡＰＰＯＲＯ　ＢＡＳＥ　ＣＬＩＮＩＣ,0110419975,063-0811,北海道,札幌市西区琴似１条５丁目３番２０号,,sapporobaseclinic,CODE,G000740,代表,SAPPORO BASE CLINIC 札幌市西区 公式サイト
343408585439,あきば脳神経クリニック,4510121066,880-0951,宮崎県,宮崎市大塚町迫田２７０番地１,,あきば脳神経クリニック,CODE,G000741,代表,あきば脳神経クリニック 宮崎市 公式サイト
343408585438,やまだ内科・内視鏡クリニック,4410123956,870-0918,大分県,大分市日吉町１７番３７号,,やまだ内科内視鏡クリニック,CODE,G000742,代表,やまだ内科・内視鏡クリニック 大分市 公式サイト
343408585437,ほとりメンタルクリニック　川口元郷,1110210971,332-0017,埼玉県,川口市栄町１－１２－２１シティデュオタワー川口２０１,,ほとりメンタルクリニック川口元郷,CODE,G000743,代表,ほとりメンタルクリニック 川口元郷 川口市 公式サイト
343399014129,みなもファミリークリニック,1315827423,108-0014,東京都,港区芝４－３－２　三田富洋ハイツ３０３,,みなもファミリクリニック,CODE,G000744,代表,みなもファミリークリニック 港区 公式サイト
343399014128,桜坂くすだこどもクリニック,4011028059,810-0024,福岡県,福岡市中央区桜坂１－２－８　桜坂メディカルビル２Ｆ,,桜坂くすだこどもクリニック,CODE,G000745,代表,桜坂くすだこどもクリニック 福岡市中央区 公式サイト
343399014127,朝霞メンタルクリニック,1112102390,351-0023,埼玉県,朝霞市溝沼６－４－６９第一わたや荘２０３,,朝霞メンタルクリニック,CODE,G000746,代表,朝霞メンタルクリニック 朝霞市 公式サイト
